ID,Название,Регион,Район,Город,Район города,Адрес,Индекс,Телефон,Мобильный телефон,Email,Сайт,Рубрика,Подрубрика,Рейтинг,Кол-во отзывов,Кол-во оценок,whatsapp,telegram,vkontakte,Широта,Долгота
70000001060946913,"Кирпич.ру, торговая компания",Москва,,Москва,Войковский район,"улица Космонавта Волкова, 12",127299,+7 (495) 480‒78‒45,,"buh@kirpich.ru, kirpich@kirpich.ru, marketing@kirpich.ru","http://kirpich.ru, http://t.me/kirpichru_msk",Строительные материалы / конструкции,"Железобетонные изделия, Кирпич, Строительные блоки, Стройматериалы, Сухие строительные смеси, Тротуарная плитка, Фасадные материалы / конструкции","4,9",33,34,,,https://vk.com/kirpich__ru,55.815645,37.518644
70000001061192353,"Фк металл, металл-сервис",Москва,,,Новофёдоровское поселение,"6-й Киевский переулок, 7 ст1",108806,,,mail@metcnal.ru,,"Бытовые услуги, Строительные материалы / конструкции","Кирпич, Пиломатериалы / Лесоматериалы, Пункты приёма, Стройматериалы, Сухие строительные смеси, Теплоизоляционные материалы",,,,+79771081111,,,55.473247,36.930155
70000001061379157,"ОКЗ, склад",Москва,,Москва,Сосенское поселение,"улица Адмирала Корнилова, 18",108802,+7 (495) 966‒23‒99,,"commerce@rukirpich.ru, info@rukirpich.ru",http://www.rukirpich.ru,Строительные материалы / конструкции,Кирпич,,,,,,,55.608824,37.450002
70000001061755751,"Стройкомплект, компания по продаже строительных материалов",Москва,,Зеленоград,Савёлки район,"Зеленоград, к322а",124482,"+7 (495) 150‒05‒25, +7 (499) 322‒10‒29, +7 (499) 490‒20‒47, 8‒800‒707‒51‒21","+7‒925‒705‒40‒28, +7‒925‒707‒62‒77","db@strd.ru, dmd@strd.ru, dmi@strd.ru, dp@strd.ru, go@strd.ru, info@strd.ru, is@strd.ru, ivan@gmail.com, kaluga@strd.ru, kd@strd.ru, kl@strd.ru, klin@strd.ru, ks@strd.ru, mk@strd.ru, ml@strd.ru, moj@strd.ru, ms@strd.ru, mt@strd.ru, mv@strd.ru, nn@strd.ru, no@strd.ru, ob@strd.ru, ra@strd.ru, ram@strd.ru, sa@strd.ru, sch@strd.ru, sh@strd.ru, sk137@strd.ru, sk157@strd.ru, sk19@strd.ru, sk197@strd.ru, sk23@strd.ru, sk93@strd.ru, so@strd.ru, sp@strd.ru, spb@strd.ru, su@strd.ru, tl@strd.ru, tv@strd.ru, vi@strd.ru, vs@strd.ru, zl@strd.ru",http://strd.ru,"Отделочные материалы, Строительные материалы / конструкции","Гидроизоляционные материалы, ДСП / ДВП / Фанера, Железобетонные изделия, Заборы / Ограждения, Звукоизоляционные материалы, Кирпич, Кровельные материалы, Оргстекло / Поликарбонат, Пиломатериалы / Лесоматериалы, Строительные блоки, Стройматериалы, Сухие строительные смеси, Сэндвич-панели, Теплоизоляционные материалы, Тротуарная плитка, Фасадные материалы / конструкции",5,1,1,"+79257054028, +79257076277",https://t.me/strdru,,55.996746,37.214794
70000001061851321,"Скрябин Керамикс, торговый дом",Москва,,Москва,Академический район,"Большая Черёмушкинская улица, 34",117218,,"+7‒916‒544‒06‒24, +7‒932‒698‒96‒25, +7‒977‒090‒02‒89, +7‒977‒090‒03‒31","kirill@skriabin-ceramics.ru, sales@skriabin-ceramics.ru",http://skriabin-ceramics.ru,"Отделочные материалы, Строительные материалы / конструкции","Керамическая плитка, Кирпич, Тротуарная плитка, Фасадные материалы / конструкции",5,24,25,+79223988422,https://t.me/+79223988422,https://vk.com/skriabin_ceramics,55.678945,37.583245
70000001062554725,Студия идеального камня,Москва,,Москва,Котловка район,"Нахимовский проспект, 24 пав3",117218,+7 (495) 003‒52‒69,"+7‒916‒489‒44‒54, +7‒968‒398‒77‒90","idealstone24@mail.ru, info@idealstone.ru",http://idealstone.ru,"Отделочные материалы, Строительные материалы / конструкции","Кирпич, Облицовочный камень, Тротуарная плитка, Фасадные материалы / конструкции",,,,+79164894454,https://t.me/idealstone_msk,https://vk.com/gkidealstone,55.671179,37.585736
70000001062894041,"Bogart, компания",Москва,,Москва,Даниловский район,"улица Ленинская Слобода, 26 ст28",115280,+7 (499) 288‒82‒80,,"89200200370@bogart.su, info@bogart.su, rb@bblb.ru","http://bogart.su, http://msk.bogart.su",Строительные материалы / конструкции,"Кирпич, Строительные блоки, Тротуарная плитка",,,,,,,55.71262,37.65387
70000001062900741,"Москлинкер, торговая компания",Москва,,Москва,Очаково-Матвеевское район,"Очаковское шоссе, 28 ст2",119530,"+7 (495) 646‒89‒10, 8‒800‒500‒56‒89",+7‒915‒001‒52‒62,dom@mosklinker.ru,http://mosklinker.ru,"Отделочные материалы, Строительные / монтажные работы, Строительные материалы / конструкции","Керамическая плитка, Кирпич, Отделочные материалы, Тротуарная плитка, Фасадные материалы / конструкции, Фасадные работы",5,1,1,+79660196929,,https://vk.com/mosklinker,55.685903,37.441959
70000001062953051,Магазин строительных и отделочных материалов,Москва,,Москва,,"Тихорецкий бульвар, 1 ст2 к Р",109559,,"+7‒903‒664‒01‒21, +7‒999‒773‒94‒40",,,"Отделочные материалы, Строительные материалы / конструкции","Герметики / Клеи, Кирпич, Крепёж, Лаки / Краски, Отделочные материалы, Строительные блоки, Стройматериалы, Сухие строительные смеси",,,2,"+79036640121, +79997739440",,,55.67873,37.782565
70000001063385447,"Стройпластмаркет, компания",Москва,,Москва,Строгино район,"улица Маршала Прошлякова, 9 к3 ст1",123458,+7 (499) 719‒13‒02,,,,"Отделочные материалы, Садово-хозяйственные товары, Строительные материалы / конструкции","Бетон / Раствор, Железобетонные изделия, Кирпич, Крепёж, Оргстекло / Поликарбонат, Отделочные материалы, Песок / Щебень, Пиломатериалы / Лесоматериалы, Строительные блоки, Стройматериалы, Сухие строительные смеси, Теплицы",,,,+79200055003,,,55.786694,37.390922
70000001064070499,"Капитал групп, оптовая компания",Москва,,Москва,Щукино район,"улица Берзарина, 36 ст2",123060,8‒800‒550‒17‒37,,info@capitalgroupp.ru,http://capitalgroupp.ru,"Металлы, Промышленное оборудование, Сантехническое оборудование, Строительные материалы / конструкции","Гидроизоляционные материалы, Кирпич, Кровельные материалы, Материалы для дорожного строительства, Металлоизделия, Металлоконструкции для строительства, Промышленные трубы, Системы водоотведения, Строительные блоки, Стройматериалы, Сухие строительные смеси, Сэндвич-панели, Теплоизоляционные материалы, Товары для отопления / водоснабжения / канализации, Тротуарная плитка, Фасадные материалы / конструкции",,,,,,,55.790455,37.467386
70000001064987245,"Граникахоум, компания",Москва,,Москва,Бутырский район,"Складочная улица, 1 ст18",127018,,"+7‒925‒662‒01‒33, +7‒925‒662‒03‒33",info@granikahome.ru,http://granikahome.ru,"Отделочные материалы, Строительные материалы / конструкции","Керамогранит, Кирпич, Облицовочный камень, Тротуарная плитка, Фасадные материалы / конструкции",,,,+79256620133,https://t.me/smartpark_russia,https://vk.com/granikahome_ru,55.801115,37.59202
70000001065581423,"Строймаг, магазин строительных инструментов",Москва,,Москва,Западное Дегунино район,"Дмитровское шоссе, вл71",125504,+7 (499) 661‒91‒03,,,,"Инструмент, Промышленное оборудование, Садово-хозяйственные товары, Сантехническое оборудование, Строительные материалы / конструкции","Бензоинструмент, Бытовая химия, Гидроизоляционные материалы, ДСП / ДВП / Фанера, Измерительный инструмент, Кирпич, Насосное оборудование, Садовый инвентарь, Сантехника, Системы водоотведения, Строительные блоки, Стройматериалы, Сухие строительные смеси, Теплоизоляционные материалы, Товары для отопления / водоснабжения / канализации, Цемент, Электроинструмент",5,5,19,,,https://vk.com/stroimag_info,55.855081,37.558901
70000001068721957,"СварСет, производственная компания",Москва,,Москва,Сосенское поселение,,108820,+7 (495) 150‒24‒79,"+7‒966‒010‒33‒71, +7‒968‒968‒11‒00",opt1@svarset.ru,,"Металлы, Промышленное оборудование, Строительные материалы / конструкции","Гидроизоляционные материалы, Заборы / Ограждения, Звукоизоляционные материалы, Изделия из стеклопластика, Кирпич, Материалы для дорожного строительства, Металлоизделия, Строительные блоки, Стройматериалы, Сухие строительные смеси, Чёрный металлопрокат",,,,+79689681100,https://t.me/svarset,https://vk.com/svarset,55.62018,37.452971
70000001068916238,"ТД Кирпич сервис, торговый дом",Москва,,Москва,Донской район,"улица Орджоникидзе, 11 ст44",115419,,+7‒910‒741‒50‒20,,http://xn----9sbgedvaof5aaqhf1i.xn--p1ai,"Отделочные материалы, Строительные материалы / конструкции","Кирпич, Стеновые панели, Строительные блоки",,,,,,,55.70889,37.597437
70000001074193713,"idea7.ru, интернет-магазин",Москва,,Москва,Сосенское поселение,,142704,,"+7‒977‒698‒00‒07, +7‒985‒393‒91‒92",zakaz@idea7.ru,http://idea7.ru,"Инструмент, Металлы, Отделочные материалы, Садово-хозяйственные товары, Сантехническое оборудование, Строительные / монтажные работы, Строительные материалы / конструкции, Электротехника","Бензоинструмент, Герметики / Клеи, Гидроизоляционные материалы, Гипсокартон, Деревообрабатывающий инструмент, ДСП / ДВП / Фанера, Звукоизоляционные материалы, Измерительный инструмент, Кабель / Провод, Кирпич, Крепёж, Кровельные материалы, Лаки / Краски, Малярный инструмент, Металлоконструкции для строительства, Металлорежущий инструмент, Нержавеющий металлопрокат, Перегородки, Песок / Щебень, Пиломатериалы / Лесоматериалы, Погонажные изделия, Распиловка древесины, Садовый инвентарь, Сантехника, Слесарно-монтажный инструмент, Стройматериалы, Сухие строительные смеси, Сэндвич-панели, Теплоизоляционные материалы, Фасадные материалы / конструкции, Цветной металлопрокат, Цемент, Чёрный металлопрокат, Электроинструмент",5,1,2,+79776980007,,,55.605381,37.482529
70000001075192808,"Старинный дворик, шоурум",Москва,,Москва,Солнцево район,"22 километр Киевское шоссе, 4 ст1 к А",108811,"+7 (495) 773‒00‒97, +7 (495) 928‒98‒88",+7‒985‒773‒00‒97,info@starinnyy-dvorik.ru,http://starinnyy-dvorik.ru,"Отделочные материалы, Строительные материалы / конструкции","Декоративные отделочные элементы и материалы, Керамическая плитка, Кирпич, Напольные покрытия",,,,,,,55.633815,37.440552
70000001075282246,Кбр строй,Москва,,Москва,Солнцево район,"22 километр Киевское шоссе, 4 ст2 к В",108811,+7 (495) 111‒30‒02,,info@k-bur.ru,http://kbr-stroy.ru,"Инструмент, Отделочные материалы, Строительные материалы / конструкции","Абразивный инструмент, Герметики / Клеи, Гипсокартон, Измерительный инструмент, Кирпич, Отделочные материалы, Стройматериалы, Сухие строительные смеси",,,,,,,55.63496,37.438775
70000001075542841,"All brick, интернет-магазин",Москва,,Москва,Соколиная Гора район,"Семёновский переулок, 15",107023,"+7 (495) 109‒41‒97, +7 (499) 348‒22‒47",,"buh@all-brick.ru, hr@all-brick.ru, info@all-brick.ru, marketing@all-brick.ru, sale-bricks@all-brick.ru",http://all-brick.ru,Строительные материалы / конструкции,"Кирпич, Строительные блоки, Сухие строительные смеси",,,,,,,55.782889,37.71578
70000001075637158,"Ояк Строй, оптовая компания",Москва,,Москва,Коньково район,"улица Бутлерова, 17",117342,,+7‒916‒011‒74‒51,,http://www.oyakstroy.com,"Отделочные материалы, Строительные материалы / конструкции","Железобетонные изделия, Кирпич, Крепёж, Песок / Щебень, Пиломатериалы / Лесоматериалы",,,,+79160117451,,,55.648937,37.540938
70000001075663386,"Могилёвский, комбинат силикатных изделий",Москва,,Москва,Рязанский район,"Стахановская улица, 19 ст21",109428,,+7‒920‒335‒13‒10,info@ksimogilev.ru,http://ksimogilev.ru,"Отделочные материалы, Строительные материалы / конструкции","Кирпич, Кровельные материалы, Лаки / Краски, Стройматериалы, Сухие строительные смеси, Теплоизоляционные материалы",,,2,+79203351310,,https://vk.com/ksimogilev,55.721809,37.759568
70000001075671350,Богандинский кирпичный завод,Москва,,Москва,Коньково район,"улица Бутлерова, 17",117342,+7 (3452) 39‒30‒05,"+7‒922‒263‒05‒83, +7‒925‒060‒88‒70",kom@zaobkz.ru,http://zaobkz.ru,Строительные материалы / конструкции,Кирпич,,,,+79250608870,,,55.650806,37.540953
70000001075755797,"ПКС, оптовая компания",Москва,,Москва,,,,+7 (495) 215‒04‒79,,info@postavka1.ru,http://xn----8sbgybkwcigkggh1i.xn--p1ai,"Отделочные материалы, Строительные материалы / конструкции","Гидроизоляционные материалы, Кирпич, Песок / Щебень, Стеновые панели, Строительные блоки, Стройматериалы, Сухие строительные смеси, Теплоизоляционные материалы, Фасадные материалы / конструкции, Цемент",,,,,,,,
70000001076496642,"Лидер Смеси, компания",Москва,,Москва,Сосенское поселение,,142704,,+7‒910‒415‒19‒19,"lidersmesi@mail.ru, lidersmesi@yandex.ru",http://lidersmesi.ru,"Отделочные материалы, Строительные материалы / конструкции","Гипсокартон, Кирпич, Строительные блоки, Стройматериалы, Сухие строительные смеси, Теплоизоляционные материалы",5,3,5,+79250796244,https://t.me/+79250796244,https://vk.com/lidersmesiru,55.605381,37.482529
70000001076505086,"Техно-Групп, компания",Москва,,Москва,Покровское-Стрешнево район,"Волоколамское шоссе, 89",125371,,+7‒969‒000‒28‒48,sale@tgp-bricks.ru,http://www.tgp-bricks.ru,"Предметы интерьера / экстерьера, Строительные материалы / конструкции","Кирпич, Кровельные материалы, Печи / камины для помещений, Сухие строительные смеси, Тротуарная плитка",5,29,29,+79690002848,,,55.8292,37.410746
70000001076690408,"СтройДвиж, магазин",Москва,,Москва,Сосенское поселение,"улица Адмирала Корнилова, 37 ст8",108802,+7 (495) 568‒12‒40,+7‒916‒988‒26‒74,zakaz@stroyshopdvizh.ru,http://stroyshopdvizh.ru,"Инструмент, Металлы, Оборудование для сферы услуг, Отделочные материалы, Строительные материалы / конструкции, Электротехника","Бензоинструмент, Герметики / Клеи, Гидроизоляционные материалы, Гипсокартон, Деревообрабатывающий инструмент, Железобетонные изделия, Звукоизоляционные материалы, Измерительный инструмент, Кабель / Провод, Кирпич, Клининговое оборудование, Крепёж, Лаки / Краски, Малярный инструмент, Металлорежущий инструмент, Напольные покрытия, Нержавеющий металлопрокат, Песок / Щебень, Пневмоинструмент, Слесарно-монтажный инструмент, Строительные блоки, Стройматериалы, Сухие строительные смеси, Теплоизоляционные материалы, Электроинструмент",,,,+79169882674,,,55.612776,37.447635
70000001077030174,"Донские зори, компания",Москва,,Москва,Выхино-Жулебино район,"Рязанский проспект, 86/1 ст3",109542,+7 (495) 128‒27‒31,,"care@reytheme.com, info@donskie-zori.com",http://donskie-zori.com,Строительные материалы / конструкции,Кирпич,,,,,,,55.707614,37.830203
70000001077231013,"Камелот, торгово-производственная компания",Москва,,Москва,Солнцево район,"22 километр Киевское шоссе, 4 ст2 к В",108811,8‒800‒200‒77‒22,,kamelot-m@mail.ru,http://kamelot-m.ru,"Отделочные материалы, Строительные материалы / конструкции","Декоративные отделочные элементы и материалы, Керамическая плитка, Кирпич, Облицовочный камень, Фасадные материалы / конструкции",,,,+79035312222,https://t.me/+79035312222,,55.634437,37.438023
70000001077263971,"Союз, торговый дом",Москва,,Москва,Сокольники район,"улица Жебрунова, 6 ст1",107014,+7 (495) 781‒81‒00,,zakaz@td-souz.ru,http://td-souz.ru,Строительные материалы / конструкции,"Железобетонные изделия, Кирпич, Строительные блоки, Сухие строительные смеси, Тротуарная плитка",,,,+79261320883,https://t.me/TD_Souz,https://vk.com/td_souz,55.78467,37.680671
70000001079282105,"Дисконтстрой, магазин стройматериалов",Москва,,,Краснопахорское поселение,"село Ознобишино, 197а",108825,,+7‒929‒577‒76‒40,zakaz@diskont-stroi.ru,http://diskont-stroi.ru,"Садово-хозяйственные товары, Строительные материалы / конструкции","Кирпич, Пиломатериалы / Лесоматериалы, Садовый инвентарь, Сухие строительные смеси",,,,+79295777640,,,55.394181,37.430445
70000001079710115,"Сайдинг+, компания",Москва,,Москва,Рязанский район,"1-й Вязовский проезд, 4 ст7",109428,,"+7‒982‒630‒15‒00, +7‒982‒636‒83‒08","orto-ek@ya.ru, orto.e4@gmail.com",http://xn--b1avd.xn----7sbbkeyfvo6ad5a.xn--p1ai,"Отделочные материалы, Строительные материалы / конструкции","Кирпич, Отделочные материалы, Стеновые панели, Фасадные материалы / конструкции",5,1,1,"+79826301500, +79826368308",https://t.me/79826368308,,55.719077,37.761386
70000001080441346,"Тпмк Стройкапитал, торгово-производственная компания",Москва,,Москва,,"Чагинская улица, 4 ст13",109380,,+7‒913‒852‒47‒89,"a.s.isaev@tpmk.stroikapit, d.r.muhametov@tpmk.stroikapit, e.a.shmid@tpmk.stroikapit, tpmk.stroikapital@gmail.com, y.v.kozlov@tpmk.stroikapit",,Строительные материалы / конструкции,"Кирпич, Строительные блоки, Стройматериалы, Сухие строительные смеси, Теплоизоляционные материалы",,,,,,,55.664712,37.807689
70000001083539036,"BrickWell, компания по продаже облицовочного кирпича и плитки ручной формовки",Москва,,Москва,Войковский район,"Головинское шоссе, 12",125212,+7 (495) 432‒49‒27,,"info@brick-well.ru, info@brickwell.com, team@tilda.cc, yourmail@mysite.com, zakaz@brickwell.ru",http://brick-well.ru,Строительные материалы / конструкции,"Кирпич, Строительные блоки, Тротуарная плитка",,,,,,,55.837086,37.5014
70000001084077735,"Смсп, компания по продаже старинного кирпича и плитки",Москва,,Москва,Очаково-Матвеевское район,"Большая Очаковская улица, 47а ст1",119361,,+7‒921‒444‒16‒59,info@smsp.ru,http://smsp.ru,"Отделочные материалы, Строительные материалы / конструкции","Декоративные отделочные элементы и материалы, Керамическая плитка, Кирпич, Облицовочный камень, Отделочные материалы, Стройматериалы, Фасадные материалы / конструкции",5,19,21,+79214441659,https://t.me/smsp_strojmarket,https://vk.com/smsp_kirpich,55.674283,37.440654
70000001086573278,"Сит, торговый дом",Москва,,Москва,Сосенское поселение,"деревня Мамыри, 3",142704,+7 (495) 199‒50‒50,,,,"Мебель, Строительные материалы / конструкции","Изделия из камня для помещений, Кирпич, Металлоконструкции для строительства, Строительные блоки",,,,,,,55.601503,37.482682
70000001087095806,"Perel-quick-mix, компания",Москва,,Москва,Тропарёво-Никулино район,"Востряковское шоссе, 7 ст6",119602,+7 (499) 399‒99‒90,,,http://xn--80adxhks.xn--90agcqjin5h.xn--p1ai,"Отделочные материалы, Строительные материалы / конструкции","Кирпич, Лаки / Краски, Стройматериалы, Сухие строительные смеси, Теплоизоляционные материалы",,,,,,,55.661696,37.452523
70000001087095993,"Вышневолоцкая керамика, представительство в г. Москве",Москва,,Москва,Алтуфьевский район,"Бибиревская улица, 8 к1",127549,8‒800‒222‒69‒79,+7‒929‒977‒26‒77,,"http://rutube.ru/channel/25466312, http://t.me/vceramica_ru, http://www.vceramica.ru",Строительные материалы / конструкции,Кирпич,,,,+79299772677,,https://vk.com/vceramica,55.881231,37.600271
70000001087096180,"Кирпичный Дворик, компания по продаже стройматериалов",Москва,,Москва,Чертаново Южное район,"Варшавское шоссе, 150",117535,+7 (495) 997‒67‒77,+7‒985‒997‒67‒77,mail@kirpichnyjdvorik.ru,http://xn----dtbfoaddfhypfmi2hzc.xn--p1ai,"Отделочные материалы, Строительные материалы / конструкции","Кирпич, Облицовочный камень",,,,,,,55.599722,37.602986
70000001087097433,"ТоргКомплект, компания",Москва,,Москва,Басманный район,"Большая Почтовая улица, 55/59 ст1",105082,+7 (495) 669‒40‒64,,info@homestyle.ru,"http://tk-b.ru, http://tk-k.ru",Строительные материалы / конструкции,"Железобетонные изделия, Кирпич",,,,,,,55.778852,37.696853
70000001087228636,"Русблок, торговая компания",Москва,,Москва,Якиманка район,"1-й Спасоналивковский переулок, 2",119180,+7 (495) 664‒91‒49,+7‒920‒871‒38‒04,"rusblok@list.ru, russtroypostavka@mail.ru",http://xn--90ascmhgn.xn--p1ai,"Отделочные материалы, Строительные материалы / конструкции","Кирпич, Кровельные материалы, Лаки / Краски, Строительные блоки, Стройматериалы, Сухие строительные смеси, Теплоизоляционные материалы",,,,,,https://vk.com/bloki.kirpich,55.733,37.619408
70000001087230912,Газобетон63,Москва,,Москва,Замоскворечье район,"Шлюзовая набережная, 8",115114,+7 (495) 532‒01‒90,+7‒925‒761‒10‒31,,http://gazobeton63.msk.ru,"Строительные материалы / конструкции, Строительство зданий / сооружений","Кирпич, Строительные блоки, Строительство дач / коттеджей",,,,,,,55.730414,37.647705
70000001087240326,"Русский Кирпич, компания",Москва,,Москва,Строгино район,"улица Маршала Прошлякова, 6 ст23",123458,"+7 (495) 988‒43‒66, +7 (499) 500‒00‒71",,"russbrick@mail.ru, ussbrick@mail.ru",http://brick.su,Строительные материалы / конструкции,"Железобетонные изделия, Кирпич, Кровельные материалы, Стройматериалы, Сухие строительные смеси, Теплоизоляционные материалы",5,3,3,,,https://vk.com/brickruss,55.790036,37.396637
70000001087303385,Braer pro,Москва,,Москва,Алексеевский район,"Новоалексеевская улица, 22",129626,"+7 (495) 687‒96‒05, +7 (495) 687‒96‒08",,"brick@braer.pro, sales@braer.pro",http://braer.pro,Строительные материалы / конструкции,Кирпич,,,,,,,55.810438,37.653665
70000001087542525,РеалСтройМаг,Москва,,Москва,Сосенское поселение,,142704,,"+7‒903‒237‒84‒54, +7‒999‒980‒76‒55",zakaz@realstroymag.ru,http://realstroymag.ru,"Инструмент, Отделочные материалы, Строительные / монтажные работы, Строительные материалы / конструкции","Герметики / Клеи, Гипсокартон, Кирпич, Крепёж, Лаки / Краски, Малярный инструмент, Распиловка древесины, Стройматериалы, Сухие строительные смеси, Теплоизоляционные материалы",,,,+79999807655,https://t.me/realstroymag,,55.606316,37.484667
70000001087564806,СтройИнТех,Москва,,Москва,,,,+7 (499) 938‒76‒36,,info@stroyintech.ru,http://stroyintech.ru,Строительные материалы / конструкции,"Кирпич, Строительные блоки, Стройматериалы, Сухие строительные смеси",,,,,,,,
70000001089025614,"Литос, компания",Москва,,Москва,Сосенское поселение,"деревня Мамыри, 3",142704,,"+7‒959‒130‒05‒51, +7‒977‒696‒28‒77",info@litos.com,http://litos.com.ru,"Отделочные материалы, Строительные материалы / конструкции","Кирпич, Облицовочный камень",,,,"+79591300551, +79776962877","https://t.me/+79591300551, https://t.me/+79776962877",,55.601775,37.482896
70000001089234370,"ГринХофф, шоурум кирпича",Москва,,Москва,Богородское район,"Краснобогатырская улица, 2",107564,+7 (499) 506‒83‒90,+7‒916‒269‒67‒94,greenhoff@mail.ru,http://www.greenhoff.ru,Строительные материалы / конструкции,"Кирпич, Кровельные материалы, Строительные блоки, Сухие строительные смеси",,,,+79162696794,,https://vk.com/public61364419,55.814896,37.693536
70000001089242273,"Реал, компания по продаже строительных материалов",Москва,,Москва,Печатники район,"Южнопортовая улица, 5 ст1",115088,,+7‒961‒342‒25‒49,"21@realcheb.ru, kazan@realcheb.ru, nnovgorod@realcheb.ru, realcheb@yandex.ru, realmosk@yandex.ru, realulyanovsk@yandex.ru",http://realcheb.ru,Строительные материалы / конструкции,"Кирпич, Строительные блоки, Стройматериалы",5,6,7,+79613422549,,,55.707534,37.68881
70000001089587096,"Рая, магазин строительных материалов",Москва,,,Троицк гор. округ,"Калужское шоссе 42 километр, вл1м",108828,,,,,Строительные материалы / конструкции,"Кирпич, Строительные блоки, Сухие строительные смеси",,,,,,,55.451345,37.288115
70000001090196407,"Вип Клинкер, компания",Москва,,Москва,Сосенское поселение,"Киевское шоссе 21 километр, 3 ст1",108820,+7 (495) 161‒77‒61,,info@vipklinker.ru,http://vipklinker.ru/,"Отделочные материалы, Строительные материалы / конструкции","Керамическая плитка, Кирпич, Облицовочный камень, Тротуарная плитка, Фасадные материалы / конструкции",,,,+79657757437,https://t.me/vipklinker_official,https://vk.com/vipklinker,55.634016,37.453445
70000001090284330,"Стройснаб77, строительный гипермаркет",Москва,,,Сосенское поселение,"посёлок Завода Мосрентген, 189/1 ст10",108820,,"+7‒925‒606‒10‒82, +7‒926‒427‒87‒03, +7‒926‒847‒02‒88",info@stroisnab77.ru,http://stroisnab77.ru,"Отделочные материалы, Строительные материалы / конструкции","Гипсокартон, Кирпич, Пиломатериалы / Лесоматериалы, Строительные гипермаркеты, Стройматериалы, Сухие строительные смеси",,,2,+79264278703,https://t.me/managerludass77,,55.622138,37.463311
70000001090719915,"Клинкер Пром, торговый дом",Москва,,Москва,Ярославский район,"Ярославское шоссе, 19 ст1",129337,+7 (495) 223‒38‒71,,"admin@klinkerprom.ru, ivan@gmail.com",http://klinkerprom.ru,"Отделочные материалы, Строительные материалы / конструкции","Кирпич, Облицовочный камень, Тротуарная плитка",,,,+79959002333,,https://vk.com/klinkerprom,55.85884,37.686508
70000001091235686,Оптстрой Профи,Москва,,Зеленоград,Савёлки район,"Савёлкинский проезд, 4",124482,+7 (495) 125‒25‒17,,,,"Металлы, Отделочные материалы, Строительные материалы / конструкции","Бетон / Раствор, Гидроизоляционные материалы, Декоративные отделочные элементы и материалы, Звукоизоляционные материалы, Кирпич, Металлоизделия, Песок / Щебень, Строительные блоки, Стройматериалы, Сухие строительные смеси, Теплоизоляционные материалы, Фасадные материалы / конструкции, Чёрный металлопрокат",5,1,1,,https://t.me/osprofiru,,55.991262,37.217152
70000001092076497,"Славдом, шоурум",Москва,,Москва,Тверской район,"улица Бутырский Вал, 68/70 ст1",127055,"+7 (495) 640‒51‒51, 8‒800‒333‒51‒51",,info@slavdom.ru,http://slavdom.ru,"Отделочные материалы, Строительные материалы / конструкции","Керамогранит, Кирпич, Кровельные материалы, Тротуарная плитка, Фасадные материалы / конструкции",5,1,1,+79213520509,https://t.me/Slavdom_bot,https://vk.com/slavdom.ru_vk,55.788718,37.588788
70000001093041182,"РуБрик, шоурум",Москва,,Москва,Печатники район,"3-й Угрешский проезд, 8 ст9",115088,,+7‒908‒737‒10‒55,rubrick@list.ru,http://rubrick.pro,Строительные материалы / конструкции,"Кирпич, Стройматериалы",,,,,https://t.me/+79087371055,,55.712205,37.698482
70000001093854186,"Recke Shop, компания по продаже кирпича",Москва,,Москва,Алексеевский район,"Ракетный бульвар, 16",129164,+7 (495) 602‒98‒05,,"info@recke.shop, kuplyu@recke.shop, sale@recke.shop",http://recke.shop,Строительные материалы / конструкции,Кирпич,,,,,,,55.817379,37.655449
70000001093919078,Донские Зори,Москва,,Москва,Алексеевский район,"Ракетный бульвар, 16",129164,"+7 (495) 687‒96‒10, +7 (495) 687‒96‒12",,,http://xn----gtbdjcdjxigwf.com,"Отделочные материалы, Строительные материалы / конструкции","Кирпич, Облицовочный камень",,,,,,,55.817379,37.655449
70000001093936710,Reline Bricks,Москва,,Москва,Перово район,"улица Плеханова, 4а",111123,+7 (495) 131‒48‒88,,"ra@reline-group.ru, sale@reline-group.ru",http://reline-bricks.ru,Строительные материалы / конструкции,Кирпич,,,,,,,55.754769,37.756582
70000001093979096,"Росстройснаб, компания",Москва,,Москва,Солнцево район,"22 километр Киевское шоссе, вл4 ст1а",108811,,+7‒905‒591‒54‒23,,,Строительные материалы / конструкции,"Кирпич, Строительные блоки, Тротуарная плитка",,,,+79055915423,,https://vk.com/kirpichblok,55.634166,37.442519
70000001094028218,"Смсп, компания по продаже старинного кирпича и плитки",Москва,,Москва,Сосенское поселение,"58-й квартал, вл1 ст9",108803,,+7‒921‒444‒16‒59,,http://smsp.ru,Строительные материалы / конструкции,Кирпич,,,,+79214441659,https://t.me/smsp_strojmarket,https://vk.com/smsp_kirpich,55.568712,37.41497
70000001095298551,"Мелиор, крупнооптовая торгово-производственная компания",Москва,,,,,,,+7‒936‒938‒77‒81,,,"Отделочные материалы, Строительные материалы / конструкции","Гипсокартон, Кирпич, Отделочные материалы, Строительные блоки, Стройматериалы, Сухие строительные смеси, Цемент",5,1,1,+79369387781,,,,
70000001095307433,"Стройка, шоурум",Москва,,Москва,Алтуфьевский район,"Бибиревская улица, 4а",127549,+7 (495) 792‒77‒87,,info@tlkc.ru,http://tlkc.ru,"Отделочные материалы, Строительные материалы / конструкции","Кирпич, Облицовочный камень, Стройматериалы",,,,,,,55.879954,37.597033
