ID,Название,Категории,Индекс,Страна,Регион,Район,Город,Улица,Дом,Полный адрес,Мобильные,Немобильные,Сайт,График,Широта,Долгота,ID сети,Сеть,ID,Название,Категории,Индекс,Страна
97334421690,Салон-магазин МТС,Оператор сотовой связи | салон связи,601800,Россия,Владимирская область,,Юрьев-Польский,улица 1 Мая,24,"Россия, Владимирская область, Юрьев-Польский, улица 1 Мая, 24",,8 (800) 250-08-90,http://www.vladimir.mts.ru/,"пн-пт 9:00–18:00, перерыв 13:00–14:00; сб 9:00–14:00",56.49925,39.680814,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/97334421690,http://www.vladimir.mts.ru/ | http://www.shop.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90
1093645709,Связной,Салон связи,152020,Россия,Ярославская область,,Переславль-Залесский,Ростовская улица,23,"Россия, Ярославская область, Переславль-Залесский, Ростовская улица, 23",,"8 (800) 700-43-43 Интернет-магазин,8 (800) 700-50-00 Техническая поддержка",http://www.svyaznoy.ru/,"ежедневно, 9:00–21:00",56.741501,38.856018,6002822,Связной,,http://vk.com/club11445015 | http://www.facebook.com/svyaznoy.ru,https://yandex.ru/maps/org/svyaznoy/1093645709,http://www.svyaznoy.ru/ | https://www.svyaznoy.ru/?city_id=155,8 (800) 700-43-43 Интернет-магазин | 8 (800) 700-50-00 Техническая поддержка
1184521020,Связной,Салон связи,152025,Россия,Ярославская область,,Переславль-Залесский,улица Строителей,41,"Россия, Ярославская область, Переславль-Залесский, улица Строителей, 41",,"8 (800) 700-43-43 Интернет-магазин,8 (800) 700-50-00 Техническая поддержка",http://www.svyaznoy.ru/,"ежедневно, 9:00–21:00",56.750492,38.881421,6002822,Связной,,http://vk.com/club11445015 | http://www.facebook.com/svyaznoy.ru,https://yandex.ru/maps/org/svyaznoy/1184521020,http://www.svyaznoy.ru/ | https://www.svyaznoy.ru/?city_id=155,8 (800) 700-43-43 Интернет-магазин | 8 (800) 700-50-00 Техническая поддержка
1679484360,Евросеть,Салон связи,,Россия,Ярославская область,,Переславль-Залесский,улица Менделеева,21,"Россия, Ярославская область, Переславль-Залесский, улица Менделеева, 21",,"8 (800) 700-00-10 Круглосуточный контакт-center,+7 (495) 777-77-10",http://euroset.ru/,"ежедневно, 10:00–21:00",56.757459,38.875267,6002313,Евросеть,,http://twitter.com/euroset_company | http://vk.com/club17386872 | http://www.facebook.com/euroset | https://www.instagram.com/euroset_ru/,https://yandex.ru/maps/org/yevroset/1679484360,http://euroset.ru/,8 (800) 700-00-10 Круглосуточный контакт-center | +7 (495) 777-77-10
182887739048,МегаФон,Салон связи,152020,Россия,Ярославская область,,Переславль-Залесский,Ростовская улица,17,"Россия, Ярославская область, Переславль-Залесский, Ростовская улица, 17",,8 (800) 550-05-00,https://www.megafon.ru/regions.action?rid=23,"ежедневно, 9:00–20:00",56.740624,38.856044,952057352,МегаФон,,http://vk.com/megafon | http://www.facebook.com/megafon.ru | http://www.youtube.com/user/megafontv | https://www.instagram.com/megafon,https://yandex.ru/maps/org/megafon/182887739048,https://www.megafon.ru/regions.action?rid=23 | http://www.megafon.ru/,8 (800) 550-05-00
129703945734,Салон-магазин МТС,Оператор сотовой связи | салон связи,,Россия,Ярославская область,,Переславль-Залесский,улица Менделеева,21,"Россия, Ярославская область, Переславль-Залесский, улица Менделеева, 21",,8 (800) 250-08-90,http://www.shop.mts.ru/,"ежедневно, 10:00–21:00",56.757522,38.874957,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/129703945734,http://www.shop.mts.ru/ | http://www.yaroslavl.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90
1022739104,Евросеть,Салон связи,152020,Россия,Ярославская область,,Переславль-Залесский,Ростовская улица,4,"Россия, Ярославская область, Переславль-Залесский, Ростовская улица, 4",,"8 (800) 700-00-10,+7 (495) 777-77-10",http://euroset.ru/,"ежедневно, 9:00–20:00",56.739243,38.856289,6002313,Евросеть,,http://twitter.com/euroset_company | http://vk.com/club17386872 | http://www.facebook.com/euroset | https://www.instagram.com/euroset_ru/,https://yandex.ru/maps/org/yevroset/1022739104,http://euroset.ru/,8 (800) 700-00-10 | +7 (495) 777-77-10
1170016025,Салон-магазин МТС,Оператор сотовой связи | салон связи,152025,Россия,Ярославская область,,Переславль-Залесский,улица Строителей,41,"Россия, Ярославская область, Переславль-Залесский, улица Строителей, 41",,8 (800) 250-08-90,http://www.yaroslavl.mts.ru/,"пн-пт 9:00–19:00; сб,вс 10:00–18:00",56.750791,38.880932,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/1170016025,http://www.yaroslavl.mts.ru/ | http://www.shop.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90
42793679272,Билайн,Оператор сотовой связи | салон связи,,Россия,Ярославская область,,Переславль-Залесский,улица Менделеева,21,"Россия, Ярославская область, Переславль-Залесский, улица Менделеева, 21",,8 (800) 700-06-11,https://yaroslavskaya-obl.beeline.ru/,"ежедневно, 10:00–21:00",56.757539,38.875187,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/42793679272,https://yaroslavskaya-obl.beeline.ru/ | https://beeline.ru/ | https://lk.beeline.ru/ | https://my.beeline.ru/,8 (800) 700-06-11
1147067630,Билайн,Оператор сотовой связи | салон связи,152025,Россия,Ярославская область,,Переславль-Залесский,улица Строителей,41,"Россия, Ярославская область, Переславль-Залесский, улица Строителей, 41",,8 (800) 700-06-11,https://yaroslavskaya-obl.beeline.ru/,"ежедневно, 9:00–21:00",56.750512,38.881026,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/1147067630,https://yaroslavskaya-obl.beeline.ru/ | https://beeline.ru/ | https://lk.beeline.ru/ | https://my.beeline.ru/,8 (800) 700-06-11
29679498984,Pz_phone,Ремонт телефонов | салон связи | товары для мобильных телефонов,152020,Россия,Ярославская область,,Переславль-Залесский,улица Свободы,11,"Россия, Ярославская область, Переславль-Залесский, улица Свободы, 11",+7 (910) 828-80-03,,,"ежедневно, 10:00–19:00",56.739233,38.859071,,,,https://vk.com/pz_phone,https://yandex.ru/maps/org/pz_phone/29679498984,,+7 (910) 828-80-03
1640708197,Apple Tuning,Салон связи,152025,Россия,Ярославская область,,Переславль-Залесский,улица Строителей,31,"Россия, Ярославская область, Переславль-Залесский, улица Строителей, 31",+7 (905) 630-77-72,,,,56.750155,38.875756,,,Оплата картой,,https://yandex.ru/maps/org/apple_tuning/1640708197,,+7 (905) 630-77-72
1042503839,Салон-магазин МТС,Оператор сотовой связи | салон связи,152020,Россия,Ярославская область,,Переславль-Залесский,Ростовская улица,5,"Россия, Ярославская область, Переславль-Залесский, Ростовская улица, 5",,8 (800) 250-08-90,http://www.shop.mts.ru/,"ежедневно, 9:00–20:00",56.739651,38.85579,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/1042503839,http://www.shop.mts.ru/ | http://www.yaroslavl.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90
42654524956,Билайн,Оператор сотовой связи | салон связи,152020,Россия,Ярославская область,,Переславль-Залесский,Ростовская улица,4,"Россия, Ярославская область, Переславль-Залесский, Ростовская улица, 4",,8 (800) 700-06-11,https://lk.beeline.ru/,"ежедневно, 9:00–21:00",56.739258,38.856367,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/42654524956,https://lk.beeline.ru/ | https://beeline.ru/ | https://my.beeline.ru/ | https://yaroslavskaya-obl.beeline.ru/,8 (800) 700-06-11
118830070824,Билайн,Салон связи | оператор сотовой связи,601630,Россия,Владимирская область,Александровский район,посёлок городского типа Балакирево,улица 60 лет Октября, 3А,"Россия, Владимирская область, Александровский район, посёлок городского типа Балакирево, улица 60 лет Октября, 3А",,8 (800) 700-06-11,https://my.beeline.ru/,"ежедневно, 9:00–20:00",56.510515,38.845387,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/118830070824,https://my.beeline.ru/ | https://beeline.ru/ | https://lk.beeline.ru/ | https://vladimirskaya-obl.beeline.ru/,8 (800) 700-06-11
